113,409887.2572803319,385641.0872694034
114,431882.87569039915,369619.4388047853
115,433613.06467998435,325107.8850264113
116,456710.8625622754,297591.68349639414
117,458357.19005586207,316086.0818295888
118,473344.61095936917,293959.85361964174
119,439563.5439039574,301340.29346828326
120,476984.3813213855,324405.6372280318
121,440813.4443151618,319373.5296912768
122,461087.105821402,299187.23703347717
123,532775.4730639118,344014.4459106565
124,534333.6720894222,376447.06307877245
125,497600.90156467224,371728.21219311946
126,504120.7750024198,353937.07583886327
127,534809.4953547001,325780.11398475745
128,501434.2482064876,329145.59020110604
129,499600.50342821353,390031.7833716546
130,488148.1103880073,288547.59939979605
131,457251.2869043819,262518.8311384777
132,501468.222846761,284441.4271954178
133,486641.6352786759,278695.1485635625
134,475026.93393792765,260138.25873366994
135,463084.2508780985,247073.03367803874
136,489169.23843894637,267888.5262874728
137,450200.98712169204,354990.4018562774
138,469217.7650468083,384120.2841692892
139,452667.8386204283,342609.81923324
140,459983.9878480472,348013.0265794401
141,453847.10887943464,361105.0674149702
142,470768.0762708605,357383.2454567177
143,466600.3452278504,335465.925460287
144,348703.4599083435,243040.9017026794
145,366267.24587844906,313872.73763974075
146,387936.96982701134,346559.8099591855
147,356560.1023171862,306262.2270760032
148,401554.19207131374,312139.36337947723
149,406618.542196967,332272.0130923061
150,411968.8589757821,309230.2402101624
151,384840.59364637354,346074.8539426637
152,382545.5185820675,300807.95554445696
153,392251.593844583,323202.3830811786
154,401825.85222849814,352702.75917783345
155,420749.2994107299,304136.012637171
156,425204.286435401,296011.8110813999
157,436228.6164383026,289369.64066320704
158,450340.1646051872,275214.32539204636
159,420170.6823833597,254989.60228194506
160,428642.38446564414,264894.3759597252
161,396472.184802763,271220.33884101314
162,377446.89866563265,252192.60037878522
163,404069.0437751268,267518.0558249635
164,385012.7629266631,254794.57920171827
165,395836.1211761534,253567.33653862565
166,384116.2770149881,276362.5135053834
167,406705.8870136032,286868.1666421885
168,433397.38210647815,279021.06651401025
169,394553.4907189522,290357.91077132936
170,399176.6716608809,290804.7494871687
171,415272.46000324807,279469.94151179737
172,401298.44014454784,298554.3308571276
173,391453.83799908333,298558.54655897315
174,519187.8252585301,298645.12526510947
175,509182.7664147983,221172.33199221344
176,588230.113959626,185701.62327548896
177,566393.9345545849,181509.33290388173
178,504983.57214299444,249782.8635897576
179,504508.6090336357,234379.34166250663
180,544873.3637826138,258482.42142671946
181,554278.0472761359,273177.164096766
182,536354.8487074673,298009.7143639526
183,521037.13826178596,276262.1558910374
184,536609.8832626939,255367.6996382246
185,571653.2938049326,189192.1758190965
186,575878.0899614503,223026.1321301299
187,559449.8810693306,193769.63811474922
188,579276.5457701834,186010.1197271194
189,570868.3045211199,206874.09408804774
190,599621.170793583,225210.28672275884
191,542199.2137232409,198544.45352528297
192,544831.6350315182,209741.05907465954
193,585534.5700015568,205279.8500702448
194,585681.3239057864,190644.26967574854
195,614372.4540261714,224219.58130002057
196,556228.8766663047,228155.3073045332
197,536852.3669870592,207175.57770728256
198,500045.11115662276,208800.75516776822
199,538665.4282972042,220480.62292507966
200,519834.82154097856,199426.9333244994
201,522201.45524837624,230199.68734987825
202,514822.56745136913,207346.41757517215
203,523750.3335916067,224095.27935159527
204,505639.6442548673,197920.61173941445
205,511073.4471227739,196395.94032100315
206,523633.77284880646,209786.4770008112
207,586991.5501179614,302742.0715650506
208,620163.8369707054,315555.19503496017
209,652745.944903834,307583.02051060315
210,564575.0777338808,315614.2916642862
211,610769.7598289868,331042.8891528523
212,622916.8865956351,308511.5935543119
213,628487.8783192066,296328.64311914524
214,599726.9235208859,244513.09625837044
215,573075.1782720825,273538.4131073085
216,616227.183379011,244642.6115773408
217,608033.4630289174,263987.8548386539
218,583836.229830161,262187.3382109734
219,632689.6131282452,255675.30152444285
220,641671.5388342157,287375.5530153759
221,578719.8440767514,171654.8245752987
222,487623.97602987394,167554.935397371
223,450419.83549753914,172173.4892979511
224,471685.0026541195,173578.78405544226
225,497663.1687200678,180067.14287401584
226,491973.4893205855,176539.0948690712
227,477458.8806658505,173710.60031153844
228,485187.8106744521,238753.91594915866
229,530358.3408062048,106719.00920671443
230,465234.8191391739,100865.43311124353
231,441992.80755233066,111620.07836293761
232,447244.547986325,85925.15173623883
233,477276.7448058702,222973.20918952447
234,494853.1629967428,198684.94326216518
235,498179.73869329935,185536.13083131297
236,481843.8173308852,196747.93481806142
237,560751.0330181008,98790.49678974348
238,581862.8633862898,109385.53082686506
239,541171.6824041426,110261.04642562641
240,580897.7142550317,120042.51669289073
241,554467.0151904889,118157.16158319043
242,454447.7643740463,151356.6063688363
243,474079.1857038888,131481.96486921192
244,449351.53428910417,113652.77124229292
245,457937.49148668465,106226.70945443615
246,462041.85768389655,99883.86184401074
247,477327.4952846622,153584.26281194703
248,471739.42343143746,104258.1437981517
249,428564.32442668965,106313.48965309709
250,485937.01972825406,153618.02744077207
251,433801.7281805326,137278.69294656298
252,448228.7524274854,129328.5321175014
253,600985.333961351,142732.54739141592
254,614916.9146052741,157938.0750864608
255,554242.4762437921,174034.91566620755
256,631951.557676627,141426.09304858925
257,566789.4479230329,169191.0149424817
258,576090.8505762311,155876.62414569667
259,553282.3971560027,155109.64002287554
260,610755.3246214162,133011.09179360355
261,595229.9733103135,163464.81560726126
262,632098.7456951091,166851.46387385612
263,564489.4224591476,155146.4778758074
264,558721.5290792591,139985.77392378077
265,453243.24520496634,230976.82112729707
266,451327.95774897875,206184.83020505653
267,463732.1412644806,193489.29182983644
268,435675.75649931753,195170.83683561214
269,433709.37923748617,215863.30725965986
270,511561.10354547604,162809.5378901306
271,520792.2021412338,161115.66719014745
272,499706.869870352,149458.33523765326
273,516392.2808356398,148083.59410047723
274,526660.9016046283,151836.59688968508
275,500840.69009423285,167194.64121600258
276,507217.4196501841,170684.17668203264
277,491239.217086997,160456.45379636038
278,537307.1009202059,150741.44521268495
279,496369.1856866259,140797.33195545414
280,500690.1754591813,158887.1022016302
281,520204.0275767724,106474.6021531533
282,501035.27415119176,104501.12428340584
283,485770.7187503382,105722.33932076127
284,527493.5470238392,136135.6574309553
285,517155.6513860522,130626.09297361248
286,531486.1584377739,124552.30730651799
287,514937.9058802634,102598.04494811129
288,366209.053455558,162029.33510982696
289,358593.52936080773,172927.19644250686
290,204728.65656724866,61037.75182700713
291,405912.6603523626,150095.5178925889
292,346587.33939799614,166680.35352316708
293,366747.4557063887,183476.48122904176
294,247732.62873460443,54569.14264087181
295,290788.6566143109,61844.363610677654
296,408572.61286970944,91170.29667893573
297,403359.7634083082,93400.01236568697
298,414953.2635842691,184742.71180059982
299,313931.25132870564,95965.20085650569
300,292319.4513339911,92885.35182166286
301,287528.4831058674,108873.85001779554
302,265275.2994381917,130885.67586408375
303,270938.2265875605,54038.56550365605
304,282936.407889445,80513.80147856352
305,240964.03584780078,109447.08439949178
306,253458.59687733822,85644.30161794595
307,413177.0843746149,96183.3703515699
308,403758.07883963676,107546.63806933913
309,383848.38147581555,113406.68862707308
310,391223.07030776655,87243.33877442265
311,357853.01021894463,99677.52776240808
312,366689.5182745557,77432.56044970424
313,395200.8296775989,222338.37372438516
314,407582.8957986744,216290.8997427083
315,363508.4928221552,211352.39817264734
316,383170.0901623254,218560.95111689024
317,384917.27804398007,205214.51426941494
318,389384.0845850014,232688.19205458154
319,362228.1750959396,144047.5307768896
320,332414.7520012148,143513.40708388333
321,345614.23114258447,120831.44599656801
322,318383.49034447374,123467.87539795082
323,294860.2052790254,136569.59964221518
324,243553.2069570437,378258.8502919958
325,276792.0969498832,336188.6877138706
326,282389.1603202225,362441.5599988793
327,308581.4058140461,357829.35541888874
328,323959.3162033876,369435.2065419835
329,333474.4901502364,350377.90284797375
330,266921.7512400303,268068.1944005818
331,199140.41078767084,219058.0828092571
332,247523.30142181608,224003.9403070485
333,265380.47979438264,192991.0326376916
334,281023.65887236653,198090.8323749444
335,290737.0544725127,179627.7367220795
336,293631.02562517003,168146.11527341773
337,318211.6064682761,176515.09677964612
338,299275.57793219516,197271.4997451465
339,318609.03012782574,197725.39555948036
340,318308.48288318695,206741.1490762548
341,327392.26832728146,200828.2270345661
342,342568.73833990574,206041.06382296345
343,330990.227453658,188180.4913832161
344,307731.6996057811,270760.20394065784
345,304918.2432792385,206106.96505199402
346,291340.7294706444,698462.4943972378
347,283069.0587400332,578079.0565192339
348,257973.25825811698,625213.8591349837
349,353145.331638773,669444.3696739743
350,251929.2008108434,653202.701460541
351,92038.69462093705,875837.0077156103
352,288811.95844832924,679908.7915424113
353,338268.0347599696,716111.5551889798
354,220138.7929787101,850252.003561583
355,228163.7377906754,670849.4835817385
356,332242.29091776273,660542.2248448565
357,325015.1626265615,836945.5062914608
358,228835.56228491743,651641.2391047132
359,325845.80800812796,996783.629865492
360,292371.6432839462,735586.0753467316
361,347566.47721636255,632502.6916454136
362,436911.41827287606,1161216.3837232287
363,232118.65083763335,603825.2801919328
364,284540.45179549285,633694.1717489286
365,279727.98622422817,693397.4833463704
366,394483.2524712,806376.9280901819
367,359780.7577536714,808621.3316094201
368,162177.96213699726,736488.2806815343
369,325892.6286410757,674006.3568712693
370,243522.20975676674,662838.8745337368
371,241978.58940009243,677749.3124895911
372,306346.7121913988,670302.9442811715
373,343915.5519885355,753141.2321727175
374,340564.1061672538,731721.22747592
375,278359.765276575,667257.0654169662
376,262661.6385766773,673327.7416133548
377,260744.52889444111,664721.1974766307
